master_metadata_album_artist_name,master_metadata_track_name,danceability,energy,valence,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,key
Gunna,die alone (feat. Yung Bleu),,,,,,,,,,,
Gunna,missing me,,,,,,,,,,,
Gunna,so far ahead > empire,,,,,,,,,,,
Kanye West,Up From The Ashes,,,,,,,,,,,
24kGoldn,"3, 2, 1",,,,,,,,,,,
Lil Keed,Dragon (feat. Roddy Ricch),,,,,,,,,,,
Young Nudy,Revenge,0.708,0.235,0.1689999999999999,-16.156,0.0,0.318,0.772,0.00238,0.103,139.998,11.0
Don Toliver,Company Pt 2,,,,,,,,,,,
electroo,April,,,,,,,,,,,
Polo G,Last Man Standing,,,,,,,,,,,
yvngxchris,Been Gettin Money,,,,,,,,,,,
iann dior,I might,0.674,0.8029999999999999,0.547,-6.464,0.0,0.152,0.0791,0.000495,0.405,159.963,10.0
iann dior,heavy,0.6679999999999999,0.623,0.286,-9.298,1.0,0.446,0.0107,0.0,0.111,180.062,0.0
iann dior,dark angel (interlude),,,,,,,,,,,
iann dior,obvious (feat. Travis Barker),,,,,,,,,,,
iann dior,heartbreak3r,,,,,,,,,,,
iann dior,options,0.728,0.492,0.471,-6.723,1.0,0.0933,0.03,0.0,0.13,162.02200000000002,10.0
iann dior,regret,,,,,,,,,,,
iann dior,thought it was (feat. Machine Gun Kelly & Travis Barker),,,,,,,,,,,
iann dior,sinking (interlude),,,,,,,,,,,
iann dior,fallin',0.653,0.609,0.482,-7.519,0.0,0.037,0.263,0.00101,0.233,191.96400000000003,11.0
1Htxr,Molly,0.741,0.479,0.0971,-5.899,1.0,0.302,0.0544,0.0,0.231,162.02,1.0
808 DEAD,Houdini,0.5760000000000001,0.504,0.1689999999999999,-10.556,1.0,0.0302,0.0014199999999999,1.05e-05,0.1119999999999999,129.903,7.0
DaBaby,Lonely (with Lil Wayne),,,,,,,,,,,
Drake,Forever,0.613,0.3389999999999999,0.292,-14.908,0.0,0.135,0.6779999999999999,0.0,0.166,213.164,5.0
Young Thug,Scoliosis (with Lil Double 0),,,,,,,,,,,
SIBALeague,Brand New SRT !,,,,,,,,,,,
Quality Control,Back On,0.529,0.754,0.212,-3.457,0.0,0.325,0.0129,0.0,0.198,175.041,10.0
Don Toliver,OUTERSPACE (feat. Baby Keem),,,,,,,,,,,
Megan Thee Stallion,Cash Shit (feat. DaBaby),0.921,0.635,0.5489999999999999,-4.904,1.0,0.416,0.0218,0.0,0.0946,130.028,1.0
Kanye West,We Don't Care,0.595,0.754,0.647,-5.827000000000001,0.0,0.181,0.0142,0.0,0.247,166.31,11.0
Kanye West,Graduation Day,,,,,,,,,,,
Kanye West,Spaceship,0.728,0.579,0.1889999999999999,-9.523,1.0,0.296,0.0155,2.75e-05,0.309,150.842,1.0
Kanye West,Never Let Me Down,0.4589999999999999,0.816,0.643,-4.872,0.0,0.4029999999999999,0.423,0.0,0.1689999999999999,160.586,11.0
Kanye West,Get Em High,0.614,0.644,0.649,-5.672000000000001,0.0,0.373,0.184,0.0,0.489,169.576,11.0
Kanye West,Breathe In Breathe Out,,,,,,,,,,,
Kanye West,Two Words,,,,,,,,,,,
Trippie Redd,Death (feat. DaBaby),0.802,0.82,0.613,-5.968999999999999,0.0,0.146,0.0579,0.0,0.149,164.005,10.0
mgk,nothing inside (feat. iann dior),,,,,,,,,,,
Drake,IMY2 (with Kid Cudi),,,,,,,,,,,
Dominic Fike,"Elliot's Song - From ""Euphoria"" An HBO Original Series",,,,,,,,,,,
Juicy J,Backseat,,,,,,,,,,,
Future,Baby Sasuke,,,,,,,,,,,
xanti00,RAGE,,,,,,,,,,,
剧毒杀手,Oxygen,0.6940000000000001,0.514,0.136,-11.063,0.0,0.0449,0.0336,0.000164,0.115,120.011,1.0
J. Cole,t h e . c l i m b . b a c k,,,,,,,,,,,
Drake,Get Along Better,,,,,,,,,,,
Don Toliver,Double Standards,,,,,,,,,,,
早晨,晚上,,,,,,,,,,,
Soulfly7730,Rental,0.672,0.452,0.514,-7.947,1.0,0.0738,0.1939999999999999,0.0,0.251,164.024,0.0
Lrozen,Been Getting Money,,,,,,,,,,,
A$AP Mob,Runner (feat. A$AP Ant & Lil Uzi Vert),0.856,0.5479999999999999,0.312,-6.658,1.0,0.205,0.0977,0.0,0.115,130.063,8.0
A$AP Mob,"London Town (feat. A$AP Rocky, A$AP Ant & Playboi Carti)",,,,,,,,,,,
A$AP Mob,Nasty's World (feat. A$AP Nast & Onyx),,,,,,,,,,,
Lil Tecca,HOLD ON,0.424,0.937,0.156,-5.354,1.0,0.0769,0.000884,0.0,0.113,137.861,1.0
Cranked,The Light,0.456,0.989,0.151,-1.644,0.0,0.0991,0.00202,0.251,0.413,148.10399999999998,5.0
luvstvr,Free Uzi!,,,,,,,,,,,
luvstvr,Sub Zero,,,,,,,,,,,
SORA!,RUN IT UP!,,,,,,,,,,,
deadrat,Glock,,,,,,,,,,,
astra!,Uppin Downers,,,,,,,,,,,
NAV,Wanted You (feat. Lil Uzi Vert),0.797,0.731,0.623,-4.4430000000000005,0.0,0.0479,0.2289999999999999,0.0,0.2239999999999999,146.93,9.0
Kaskade,Haunt Me V.2,,,,,,,,,,,
Coasts,You - Remastered,,,,,,,,,,,
The Heydaze,Hurt Like Hell,,,,,,,,,,,
The Moth & The Flame,Live While I Breathe,,,,,,,,,,,
Fickle Friends,Swim,,,,,,,,,,,
The 1975,Sex,,,,,,,,,,,
Bad Suns,Disappear Here,,,,,,,,,,,
The Moth & The Flame,Young & Unafraid,,,,,,,,,,,
WALK THE MOON,Boyfriend,0.7190000000000001,0.5529999999999999,0.316,-6.042999999999999,0.0,0.0694,0.0386,0.00387,0.135,193.948,10.0
Young the Giant,Something to Believe In,,,,,,,,,,,
Good Scott,Native,,,,,,,,,,,
Kaskade,Haunt Me,,,,,,,,,,,
The Wombats,Emoticons,,,,,,,,,,,
Avid Dancer,I Feel It,,,,,,,,,,,
Local Natives,Fountain Of Youth,0.815,0.3279999999999999,0.0425,-9.271,1.0,0.0642,0.0938,0.000108,0.12,154.024,1.0
Phantogram,Same Old Blues,,,,,,,,,,,
888,Critical Mistakes,,,,,,,,,,,
The 1975,Love It If We Made It,,,,,,,,,,,
The 1975,UGH!,,,,,,,,,,,
GROUPLOVE,Do You Love Someone,,,,,,,,,,,
GROUPLOVE,Welcome to Your Life - Recorded at Spotify Studios NYC,,,,,,,,,,,
No Rome,Narcissist (feat. The 1975),,,,,,,,,,,
Bear Hands,2AM,,,,,,,,,,,
Kaskade,ICE v3,,,,,,,,,,,
Wiz Khalifa,See You Again (feat. Charlie Puth),0.6890000000000001,0.481,0.283,-7.502999999999999,1.0,0.0815,0.369,1.03e-06,0.0649,160.05,10.0
KIDS SEE GHOSTS,Reborn,0.5379999999999999,0.5479999999999999,0.0377,-13.647,0.0,0.046,0.201,0.861,0.105,113.007,8.0
Billie Eilish,Lost Cause,0.387,0.855,0.0821,-5.038,0.0,0.0396,0.0176,0.615,0.13,129.983,11.0
Rihanna,Stay,0.2739999999999999,0.382,0.0381,-15.352,0.0,0.0332,0.8170000000000001,0.912,0.171,120.019,7.0
JuiceTheKidd999,Rental,0.672,0.452,0.514,-7.947,1.0,0.0738,0.1939999999999999,0.0,0.251,164.024,0.0
Maitchhh,Chimp,,,,,,,,,,,
luvstvr,Money Flip,,,,,,,,,,,
The Backseat Lovers,Kilby Girl,,,,,,,,,,,
Peggy Gou,(It Goes Like) Nanana,,,,,,,,,,,
Peggy Gou,(It Goes Like) Nanana - Edit,,,,,,,,,,,
Kanii,I Know - PR1SVX Edit,,,,,,,,,,,
Frou Frou,A New Kind Of Love - Demo,,,,,,,,,,,
Will Paquin,Chandelier,0.3989999999999999,0.787,0.5720000000000001,-2.88,1.0,0.0499,0.0197,6.07e-05,0.0685,117.089,1.0
Men I Trust,Show Me How,,,,,,,,,,,
Mitski,My Love Mine All Mine,,,,,,,,,,,
KiLLOWEN,Smile,0.748,0.633,0.25,-5.896,1.0,0.0268,0.0203,1.16e-05,0.12,123.069,8.0
Jung Kook,Standing Next to You,,,,,,,,,,,
Reek0,Womaniser,,,,,,,,,,,
EXO,Obsession,0.42,0.5760000000000001,0.313,-8.818999999999999,0.0,0.0331,0.0164,0.0,0.121,184.402,9.0
Nix Northwest,Life's a Bitch,,,,,,,,,,,
Strawberry Guy,Mrs Magic,,,,,,,,,,,
3vs,Step Like,,,,,,,,,,,
Loraxx,Feel.,0.746,0.7979999999999999,0.5529999999999999,-8.382,1.0,0.349,0.1369999999999999,0.0,0.139,109.968,0.0
Frank Ocean,Ivy,0.5670000000000001,0.3879999999999999,0.452,-9.579,0.0,0.0384,0.782,0.000309,0.248,116.362,9.0
Ken Carson,Jennifer’s Body,,,,,,,,,,,
PinkPantheress,Nice to meet you (feat. Central Cee),,,,,,,,,,,
PinkPantheress,The aisle,,,,,,,,,,,
Skitz00,HOODBYAIR,,,,,,,,,,,
Jhené Aiko,P*$$Y Fairy (OTW),0.5720000000000001,0.519,0.35,-7.0920000000000005,0.0,0.212,0.536,0.0,0.102,128.33100000000002,2.0
The Weeknd,Die For You (with Ariana Grande) - Remix,,,,,,,,,,,
Fabolous,Into You (feat. Tamia),0.546,0.5379999999999999,0.58,-7.886,0.0,0.0523,0.233,0.0,0.118,182.12,7.0
Uzi Running Da City,Sub Zero,,,,,,,,,,,
Drake,Rich Baby Daddy (feat. Sexyy Red & SZA),,,,,,,,,,,
Ken Carson,Singapore (feat. Destroy Lonely),,,,,,,,,,,
Don Toliver,Cinderella (feat. Toro y Moi),,,,,,,,,,,
Bryansanon,I feel it,,,,,,,,,,,
Kendrick Lamar,All The Stars (with SZA),0.698,0.633,0.552,-4.946000000000001,1.0,0.0597,0.0605,0.000194,0.0926,96.924,8.0
SZA,Used (feat. Don Toliver),,,,,,,,,,,
Nicki Minaj,Everybody (feat. Lil Uzi Vert),,,,,,,,,,,
Cordae,Today (feat. Gunna),,,,,,,,,,,
Don Toliver,Slow Motion (feat. Wizkid),,,,,,,,,,,
Drake,Pipe Down,0.747,0.3879999999999999,0.223,-8.307,1.0,0.384,0.0773,0.314,0.126,164.861,8.0
Kyle Richh,G19,,,,,,,,,,,
MF DOOM,Doomsday,0.852,0.816,0.8490000000000001,-7.809,0.0,0.319,0.105,0.0,0.0794,190.83,6.0
monte booker,Kompany,,,,,,,,,,,
21 Savage,out for the night - part 2,0.593,0.632,0.0789,-5.381,0.0,0.541,0.0133,0.0,0.64,173.36900000000003,6.0
iann dior,Prospect (feat. Lil Baby),,,,,,,,,,,
KAYTRANADA,Intimidated (feat. H.E.R.),,,,,,,,,,,
SweepersENT,Emotional,,,,,,,,,,,
Jhené Aiko,Lotus - intro,,,,,,,,,,,
Jhené Aiko,Triggered (freestyle),0.471,0.411,0.363,-9.5,1.0,0.295,0.81,0.0,0.135,178.968,0.0
Jhené Aiko,None Of Your Concern (feat. Big Sean),,,,,,,,,,,
Jhené Aiko,Speak,,,,,,,,,,,
Jhené Aiko,B.S. (feat. H.E.R.),0.617,0.525,0.377,-10.425999999999998,0.0,0.12,0.5539999999999999,1.1e-06,0.135,135.781,8.0
Lil Yachty,Minnesota,,,,,,,,,,,
DJ ESCO,Too Much Sauce (feat. Future & Lil Uzi Vert),,,,,,,,,,,
Jorja Smith,Greatest Gift (feat. Lila Iké),,,,,,,,,,,
Tems,Ice T,,,,,,,,,,,
Katy Perry,Teenage Dream,0.7190000000000001,0.7979999999999999,0.591,-4.582,1.0,0.0361,0.0162,2.34e-06,0.134,120.011,10.0
SZA,Snooze,,,,,,,,,,,
Lil Tecca,500lbs,,,,,,,,,,,
Doja Cat,Agora Hills,,,,,,,,,,,
Joey Bada$$,Love Is Only a Feeling,0.629,0.6759999999999999,0.497,-7.087999999999999,0.0,0.191,0.53,0.000325,0.701,180.754,1.0
The Notorious B.I.G.,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster",,,,,,,,,,,
Drake,Texts Go Green,,,,,,,,,,,
Alexnocap,COMPETE,,,,,,,,,,,
Juice WRLD,Wandered To LA (with Justin Bieber),,,,,,,,,,,
Mike WiLL Made-It,Blood Moon (feat. Lil Uzi Vert),,,,,,,,,,,
Lil Uzi Vert,Pump Up The Jam,0.889,0.84,0.6970000000000001,-9.281,0.0,0.0741,0.0144,3.36e-06,0.046,124.62,10.0
41,Cuz We Did,,,,,,,,,,,
Wizkid,Mood (feat. BNXN),,,,,,,,,,,
Lil Uzi Vert,Died and Came Back,,,,,,,,,,,
Travis Scott,LOOOVE (feat. Kid Cudi),,,,,,,,,,,
Sdot Go,Tooteres,,,,,,,,,,,
Drake,Broke Boys,,,,,,,,,,,
"Tyler, The Creator",SORRY NOT SORRY,,,,,,,,,,,
TiaCorine,FreakyT,,,,,,,,,,,
Flo Milli,Never Lose Me (feat. Lil Yachty),,,,,,,,,,,
KAYTRANADA,YOU'RE THE ONE,0.8240000000000001,0.396,0.252,-9.663,1.0,0.332,0.0323,0.0028899999999999,0.108,118.053,2.0
KAYTRANADA,10% (feat. Kali Uchis),,,,,,,,,,,
Kali Uchis,I Wish you Roses,,,,,,,,,,,
Jordan Ward,ZOOMIES,,,,,,,,,,,
Kali Uchis,Your Teeth In My Neck,,,,,,,,,,,
KAYTRANADA,TRACK UNO,,,,,,,,,,,
KAYTRANADA,BUS RIDE,,,,,,,,,,,
KAYTRANADA,GOT IT GOOD,0.606,0.503,0.31,-6.678,0.0,0.155,0.0475,0.0,0.1159999999999999,160.08,7.0
KAYTRANADA,TOGETHER,0.622,0.375,0.357,-8.115,0.0,0.208,0.469,1.28e-05,0.185,132.887,4.0
KAYTRANADA,DRIVE ME CRAZY,0.479,0.667,0.2739999999999999,-7.653,1.0,0.379,0.0067599999999999,0.000118,0.157,147.486,1.0
KAYTRANADA,WEIGHT OFF,0.65,0.495,0.3939999999999999,-6.385,0.0,0.0451,0.523,0.723,0.123,160.064,0.0
KAYTRANADA,ONE TOO MANY,,,,,,,,,,,
KAYTRANADA,DESPITE THE WEATHER,,,,,,,,,,,
KAYTRANADA,GLOWED UP,0.6809999999999999,0.621,0.428,-10.024,1.0,0.34,0.036,0.00555,0.138,135.53799999999998,1.0
KAYTRANADA,VIVID DREAMS,,,,,,,,,,,
KAYTRANADA,LITE SPOTS,,,,,,,,,,,
KAYTRANADA,LEAVE ME ALONE,0.614,0.499,0.3,-6.742000000000001,1.0,0.0839,0.00442,0.00743,0.093,129.855,8.0
KAYTRANADA,BULLETS,,,,,,,,,,,
Zany ITachi,Big Bag B No 1s,,,,,,,,,,,
Drake,You Broke My Heart,,,,,,,,,,,
Juice WRLD,Go Hard 2.0,,,,,,,,,,,
etructi,Rental,0.672,0.452,0.514,-7.947,1.0,0.0738,0.1939999999999999,0.0,0.251,164.024,0.0
Trippie Redd,1400 / 999 Freestyle (feat. Juice WRLD),,,,,,,,,,,
Baby Keem,The Hillbillies,,,,,,,,,,,
Tems,Me & U,0.8029999999999999,0.4539999999999999,0.7390000000000001,-4.802,0.0,0.0294,0.352,0.0,0.0655,199.98,8.0
Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),,,,,,,,,,,
Joey Bada$$,Don't Front,0.613,0.8079999999999999,0.736,-6.077999999999999,1.0,0.248,0.381,0.0,0.262,189.02,2.0
MCVERTT,Face Down,0.545,0.932,0.4639999999999999,-2.189,0.0,0.0399,0.000665,0.0,0.127,185.912,7.0
Sexyy Red,Looking For The Hoes (Ain’t My Fault),,,,,,,,,,,
iann dior,Sick and Tired (feat. Machine Gun Kelly & Travis Barker),,,,,,,,,,,
Sam Gellaitry,Assumptions - Kaytranada Edit,,,,,,,,,,,
Sam Gellaitry,Assumptions,,,,,,,,,,,
Kyle Richh,Strangers,0.446,0.873,0.321,-3.922,1.0,0.0517,0.000202,0.00488,0.1369999999999999,202.234,6.0
PinkPantheress,Do You Miss Me?,,,,,,,,,,,
Jordan Ward,MUSTARD (with 6LACK),,,,,,,,,,,
Playboi Carti,Love Hurts (feat. Travis Scott),0.7240000000000001,0.45,0.4639999999999999,-5.763,0.0,0.0497,0.0315,1.42e-05,0.111,140.97799999999998,4.0
Kodak Black,Skrt,0.901,0.352,0.1989999999999999,-10.038,1.0,0.0916,0.585,0.0,0.122,111.065,2.0
PinkPantheress,Another life (feat. Rema),,,,,,,,,,,
Tame Impala,Borderline,0.568,0.977,0.557,-4.072,1.0,0.0436,0.0001699999999999,2.56e-05,0.0921,136.05100000000002,1.0
offstar,mr take ya bitch x I must apologise (Jersey Club),,,,,,,,,,,
Dro Kenji,UDNTLUVME - Jersey Club Mix,,,,,,,,,,,
JBroadway,My Humps - JBroadway Remix,,,,,,,,,,,
Tame Impala,Is It True,,,,,,,,,,,
Rihanna,Kiss It Better - KAYTRANADA Edition,,,,,,,,,,,
Drake,Currents,,,,,,,,,,,
SZA,Low,0.92,0.589,0.317,-5.79,0.0,0.154,0.105,0.0,0.192,128.002,10.0
Fireboy DML,Bandana,,,,,,,,,,,
Travis Scott,MY EYES,,,,,,,,,,,
SZA,Jodie,,,,,,,,,,,
Lil Uzi Vert,Red Moon,,,,,,,,,,,
Summer Walker,"To Summer, From Cole - Audio Hug",,,,,,,,,,,
Amaarae,Angels in Tibet,,,,,,,,,,,
Kendrick Lamar,Rich Spirit,,,,,,,,,,,
A$AP Rocky,Arya (feat. A$AP Rocky),,,,,,,,,,,
Kali Uchis,Dead To Me,0.792,0.754,0.251,-7.347,1.0,0.108,0.385,0.000863,0.165,120.0,10.0
Klutchi,Friends With Benefits,,,,,,,,,,,
SZA,The Weekend - Funk Wav Remix,,,,,,,,,,,
The Kid LAROI,BLEED,0.698,0.5720000000000001,0.391,-7.735,1.0,0.198,0.135,0.0,0.154,142.892,2.0
The Kid LAROI,SORRY,0.7959999999999999,0.494,0.6679999999999999,-6.531000000000001,0.0,0.311,0.00399,0.0,0.2239999999999999,163.968,4.0
The Kid LAROI,I THOUGHT THAT I NEEDED YOU,,,,,,,,,,,
Lil Uzi Vert,Fire Alarm (feat. Snow Strippers),,,,,,,,,,,
Lil Yachty,Slide,0.866,0.503,0.3289999999999999,-9.157,1.0,0.191,0.00386,0.0,0.0615,106.036,9.0
Drake,Virginia Beach,,,,,,,,,,,
Travis Scott,DELRESTO (ECHOES) (feat. Beyoncé),,,,,,,,,,,
Ice Spice,Deli,,,,,,,,,,,
Offset,JEALOUSY (feat. Cardi B),,,,,,,,,,,
Drake,Fountains (with Tems),,,,,,,,,,,
Bad Bunny,NADIE SABE,,,,,,,,,,,
Bad Bunny,MONACO,,,,,,,,,,,
Bad Bunny,FINA,,,,,,,,,,,
Bad Bunny,HIBIKI,,,,,,,,,,,
Bad Bunny,MR. OCTOBER,,,,,,,,,,,
Bad Bunny,CYBERTRUCK,,,,,,,,,,,
Bad Bunny,VOU 787,,,,,,,,,,,
Bad Bunny,SEDA,,,,,,,,,,,
Bad Bunny,GRACIAS POR NADA,,,,,,,,,,,
Bad Bunny,TELEFONO NUEVO,,,,,,,,,,,
Southside,Gimme Da Lite,,,,,,,,,,,
Sexyy Red,Hellcats SRTs,,,,,,,,,,,
Latto,Big Energy,,,,,,,,,,,
Drake,IDGAF (feat. Yeat),,,,,,,,,,,
Drake,Bahamas Promises,,,,,,,,,,,
Cochise,HYDROPLANE,,,,,,,,,,,
Brent Faiyaz,Upset (feat. Tommy Richman & FELIX!),,,,,,,,,,,
Yeat,Luv monëy (with Lancey Foux),,,,,,,,,,,
Drake,Amen (feat. Teezo Touchdown),,,,,,,,,,,
The Weeknd,Save Your Tears (with Ariana Grande) (Remix),,,,,,,,,,,
Tinashe,X,0.935,0.608,0.8290000000000001,-5.582999999999999,0.0,0.233,0.102,0.0,0.0891,193.826,4.0
A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),0.485,0.72,0.0471,-5.9910000000000005,1.0,0.127,0.0123,0.0,0.0546,207.982,6.0
Lil Tecca,Monday to Sunday,,,,,,,,,,,
Jordan Ward,Lil Baby Crush,,,,,,,,,,,
Jorja Smith,Little Things,0.6859999999999999,0.84,0.7040000000000001,-5.142,1.0,0.159,0.0601,5.38e-06,0.1639999999999999,105.0,1.0
A$AP Rocky,RIOT (Rowdy Pipe'n),,,,,,,,,,,
Ken Carson,Me N My Kup,,,,,,,,,,,
Metro Boomin,Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff),,,,,,,,,,,
Drake,Tried Our Best,,,,,,,,,,,
Lil Tecca,Dead or Alive,0.943,0.493,0.6709999999999999,-5.45,1.0,0.257,0.00783,7.84e-06,0.3329999999999999,129.02200000000002,1.0
Jorja Smith,Come Over (Remix),,,,,,,,,,,
Bryson Tiller,Don't,0.765,0.356,0.1889999999999999,-5.556,0.0,0.195,0.223,0.0,0.0963,193.982,11.0
Lil Yachty,TESLA,,,,,,,,,,,
Lil Yachty,SOLO STEPPIN CRETE BOY,,,,,,,,,,,
ScHoolboy Q,Collard Greens,0.825,0.575,0.65,-4.87,1.0,0.0633,0.025,9.94e-06,0.205,153.954,11.0
Ken Carson,Yale,,,,,,,,,,,
Kali Uchis,Fantasy (feat. Don Toliver),,,,,,,,,,,
Don Toliver,Honeymoon,,,,,,,,,,,
Bryson Tiller,Exchange,0.525,0.433,0.276,-10.598,1.0,0.185,0.107,0.0,0.135,160.108,6.0
Young Thug,Hellcat Kenny (feat. Lil Uzi Vert),,,,,,,,,,,
Sexyy Red,Bow Bow Bow (F My Baby Mama) (feat. Chief Keef),,,,,,,,,,,
Offset,SAY MY GRACE (feat. Travis Scott),,,,,,,,,,,
Brent Faiyaz,WY@,,,,,,,,,,,
Chief Keef,Faneto,0.8490000000000001,0.755,0.3929999999999999,-7.399,0.0,0.363,0.346,0.0,0.0564,144.186,1.0
Travis Scott,TOPIA TWINS (feat. Rob49 & 21 Savage),,,,,,,,,,,
Jorja Smith,On My Mind (Jorja Smith X Preditah),0.71,0.662,0.755,-5.947,0.0,0.175,0.42,0.0,0.0723,130.037,10.0
Young Thug,Oh U Went (feat. Drake),,,,,,,,,,,
Don Toliver,Embarrassed (feat. Travis Scott),,,,,,,,,,,
Travis Scott,5% TINT,0.7120000000000001,0.481,0.062,-5.415,0.0,0.0487,0.173,0.0,0.241,140.0,4.0
Drake,Spin Bout U,,,,,,,,,,,
KAYTRAMINÉ,UGH UGH,,,,,,,,,,,
GE3Z,No Munchies,,,,,,,,,,,
Destroy Lonely,spillin,,,,,,,,,,,
Brent Faiyaz,Wherever I Go,0.5379999999999999,0.621,0.372,-3.358,1.0,0.027,0.0383,0.0,0.0976,158.048,5.0
Kanye West,Touch The Sky,0.524,0.845,0.5529999999999999,-4.912,1.0,0.348,0.0115,0.0,0.434,196.776,9.0
Aminé,YiPiYaY,,,,,,,,,,,
Don Toliver,Company Pt. 3,,,,,,,,,,,
Martin Solveig,Hello (feat. Dragonette),,,,,,,,,,,
Ken Carson,Succubus,0.774,0.413,0.127,-8.835,1.0,0.31,0.0112,6.96e-05,0.218,216.072,1.0
Jorja Smith,Addicted,0.589,0.588,0.0335,-9.268,0.0,0.126,0.0182,0.473,0.122,130.009,9.0
Internet Money,Lemonade (feat. NAV),,,,,,,,,,,
Brent Faiyaz,Forever Yours,,,,,,,,,,,
iann dior,hopeless romantic,,,,,,,,,,,
Kali Uchis,Tyrant (feat. Jorja Smith),0.634,0.472,0.7390000000000001,-8.743,0.0,0.0772,0.155,0.0,0.1159999999999999,164.972,3.0
Tory Lanez,Hurts Me,,,,,,,,,,,
J. Cole,January 28th,0.478,0.546,0.373,-8.59,1.0,0.354,0.26,0.0,0.0951,158.474,5.0
Cochise,KANEKI,,,,,,,,,,,
Noname,Diddy Bop,,,,,,,,,,,
Frustration,Break The Bank,0.584,0.821,0.422,-5.825,1.0,0.0705,0.1169999999999999,3.1e-06,0.335,159.714,1.0
Ken Carson,"Like This (feat. Lil Uzi Vert, Destroy Lonely)",,,,,,,,,,,
Veeze,GOMD (feat. Lil Uzi Vert) - Remix,,,,,,,,,,,
"Tyler, The Creator",DOGTOOTH,,,,,,,,,,,
Lateras,6 AM,,,,,,,,,,,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),,,,,,,,,,,
Drake,8am in Charlotte,,,,,,,,,,,
Kendrick Lamar,LOVE. FEAT. ZACARI.,0.8,0.585,0.779,-7.343,1.0,0.0924,0.264,0.0,0.153,126.058,10.0
41,Bent,,,,,,,,,,,
Drake,Search & Rescue,,,,,,,,,,,
Summrs,just cant,,,,,,,,,,,
Noname,Yesterday,0.583,0.573,0.129,-7.396,1.0,0.0348,0.00214,0.0,0.152,175.84400000000002,2.0
Noname,Sunny Duet,,,,,,,,,,,
Jordan Ward,IDC (with Joony),,,,,,,,,,,
J. Cole,No Role Modelz,0.6920000000000001,0.521,0.4629999999999999,-8.465,0.0,0.33,0.301,0.0,0.0565,200.9,10.0
Sdot Go,FREE G,,,,,,,,,,,
YungManny,MURDAMAN! (feat. Chief Keef),,,,,,,,,,,
Kanye West,Bound 2,0.367,0.665,0.31,-2.821,1.0,0.0465,0.145,0.0,0.113,148.91299999999998,1.0
The Alchemist,E. Coli (feat. Earl Sweatshirt),0.322,0.555,0.397,-8.726,0.0,0.129,0.208,0.00437,0.325,192.038,11.0
Brent Faiyaz,Moment Of Your Life,,,,,,,,,,,
J Hus,Did You See,0.61,0.585,0.831,-6.832000000000001,0.0,0.362,0.411,0.0,0.0947,106.791,11.0
Travis Scott,TELEKINESIS (feat. SZA & Future),,,,,,,,,,,
Lil Yachty,drive ME crazy!,,,,,,,,,,,
Tory Lanez,The Color Violet,,,,,,,,,,,
Trippie Redd,Miss The Rage,,,,,,,,,,,
Drake,All The Parties (feat. Chief Keef),,,,,,,,,,,
GROOVY,jersey luv,,,,,,,,,,,
Dominic Fike,Mona Lisa (Spider-Man: Across the Spider-Verse),,,,,,,,,,,
BaBa,Wtf Just Happened,,,,,,,,,,,
Miguel,Caramelo Duro (feat. Kali Uchis),0.624,0.726,0.83,-4.585,1.0,0.052,0.0298,0.0,0.301,199.992,2.0
NAV,Interstellar (with Lil Uzi Vert),,,,,,,,,,,
Lil Tecca,Either Way,,,,,,,,,,,
Lil Durk,What Happened To Virgil (feat. Gunna),,,,,,,,,,,
Don Toliver,Go Down (feat. TisaKorean),,,,,,,,,,,
Teedra Moses,Be Your Girl (Kaytranada Edition),,,,,,,,,,,
GEE LEE,Fast Life,,,,,,,,,,,
Don Toliver,No Photos,,,,,,,,,,,
calamity,hood by air,,,,,,,,,,,
Jordan Ward,FAMJAM4000,,,,,,,,,,,
Victoria Monét,We Might Even Be Falling In Love (Interlude),,,,,,,,,,,
Young Thug,"Wit Da Racks (feat. 21 Savage, Travis Scott & Yak Gotti)",,,,,,,,,,,
Lowreiro,Thot Back,,,,,,,,,,,
Lil Uzi Vert,Aye (feat. Travis Scott),,,,,,,,,,,
41,Jenn Jenn Jenn,,,,,,,,,,,
Don Toliver,No Pole,,,,,,,,,,,
41,Deuce,,,,,,,,,,,
Drake,From Florida With Love,0.787,0.477,0.476,-7.837000000000001,0.0,0.1989999999999999,0.768,0.0,0.104,161.012,6.0
Lil Durk,All My Life (feat. J. Cole),,,,,,,,,,,
Lilrello2x,I Get High (Remix),,,,,,,,,,,
Styles P,Good Times,0.56,0.887,0.198,-6.314,1.0,0.0594,0.0038799999999999,0.0,0.341,130.026,7.0
Teyana Taylor,Gonna Love Me,0.514,0.506,0.312,-7.095,0.0,0.28,0.402,2.56e-05,0.191,176.088,10.0
iann dior,my turn,,,,,,,,,,,
KAYTRANADA,DO IT,,,,,,,,,,,
KAYTRANADA,2 The Music (feat. Iman Omari),,,,,,,,,,,
KAYTRANADA,Go DJ (feat. SiR),,,,,,,,,,,
KAYTRANADA,Gray Area (feat. Mick Jenkins),,,,,,,,,,,
